酒名英文字段,酒名中文字段,年份字段,单价字段,散支字段,官网链接,供货商,供货商代码,上传时间
"Volnay 1er Clos du Chateau des Ducs, Michel Lafarge",Michel Lafarge. 沃尔奈 一级园 Chateau des Ducs,2006.0,1800.0,7,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Volnay 1er Clos du Chateau des Ducs, Michel Lafarge",Michel Lafarge. 沃尔奈 一级园 Chateau des Ducs,2004.0,1700.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Volnay 1er Clos du Chateau des Ducs, Michel Lafarge (ocb)",Michel Lafarge. 沃尔奈 一级园 Chateau des Ducs (原箱),2010.0,4300.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Volnay 1er Clos du Chateau des Ducs, Michel Lafarge (soiled label)",Michel Lafarge. 沃尔奈 一级园 Chateau des Ducs (污标),2006.0,1600.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Volnay 1er Cru, Coche Dury",科奇. 沃尔奈 一级园,2009.0,2950.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Volnay 1er Cru, Coche Dury",科奇. 沃尔奈 一级园,2008.0,3400.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Volnay 1er Cru, Coche Dury",科奇. 沃尔奈 一级园,2001.0,3500.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Volnay 1er Cru, Michel Lafarge",Michel Lafarge. 沃尔奈 一级园,1995.0,1250.0,11,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Volnay 1er En Caillerets, Pousse d'Or",金芽. 沃尔奈 一级园 Caillerets,2010.0,900.0,11,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Volnay 1er Fremiets, Marquis d'Angerville",安杰维勒 侯爵. 沃尔奈 一级园 Fremiets,2010.0,1350.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Volnay 1er Les Caillerets, Michel Lafarge",Michel Lafarge. 沃尔奈 一级园 Les Caillerets,2005.0,3300.0,11,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Volnay 1er Les Champans, Joseph Voillot",Joseph Voillot. 沃尔奈 一级园 Les Champans,1999.0,1100.0,7,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Volnay 1er Les Champans, Marquis d'Angerville",安杰维勒 侯爵. 沃尔奈 一级园 Les Champans,2009.0,1800.0,7,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Volnay 1er Les Champans, Marquis d'Angerville",安杰维勒 侯爵. 沃尔奈 一级园 Les Champans,1993.0,2000.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Volnay 1er Les Chevrets, Henri Boillot",亨利 布瓦洛. 沃尔奈 一级园 Chevrets,2005.0,1100.0,20,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Volnay 1er Les Mitans, Michel Lafarge",Michel Lafarge. 沃尔奈 一级园 Les Mitans,2010.0,2400.0,5,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Volnay 1er Les Mitans, Michel Lafarge",Michel Lafarge. 沃尔奈 一级园 Les Mitans,2009.0,1800.0,18,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Volnay 1er Les Taillepieds, Hubert de Montille",德蒙蒂. 沃尔奈 一级园 塔利班,1996.0,1900.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Volnay 1er Santenots du Milieu, Comtes Lafon",拉芳. 沃尔奈 一级园 Santenots du Milieu,2009.0,1250.0,10,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux Les Loachausses, Anne Gros",安 葛鲁. 艾希索,2019.0,3000.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux Les Loachausses, Anne Gros",安 葛鲁. 艾希索,2018.0,2900.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux Les Loachausses, Anne Gros",安 葛鲁. 艾希索,2017.0,2800.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Berthaut Gerbet",Berthaut Gerbet. 艾希索,2015.0,3600.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Claire Naudin",克莱尔 诺丹. 艾希索,2014.0,5800.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Comte Liger Belair",李白. 艾希索,2011.0,17500.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Coquard Loison Fleurot",CLF. 艾希索,2020.0,1950.0,7,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Coquard Loison Fleurot",CLF. 艾希索,2017.0,1800.0,15,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Dujac",杜雅克. 艾希索,2014.0,6200.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Dujac",杜雅克. 艾希索,2011.0,6900.0,4,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Dujac",杜雅克. 艾希索,2010.0,8800.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Dujac 1.5L (ocb)",杜雅克. 艾希索 1.5L (原箱),2011.0,14800.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Francois Lamarche",拉玛舒. 艾希索,2017.0,1750.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Francois Lamarche",拉玛舒. 艾希索,2016.0,1900.0,4,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Francois Lamarche",拉玛舒. 艾希索,2012.0,2000.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Francois Lamarche",拉玛舒. 艾希索,2009.0,2500.0,5,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Georges Noellat",乔治 诺拉. 艾希索,2017.0,3200.0,5,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Georges Noellat",乔治 诺拉. 艾希索,2016.0,3200.0,7,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Georges Noellat 1.5L",乔治 诺拉. 艾希索 1.5L,2016.0,6800.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Gros Frere et Soeur",大金杯. 艾希索,2016.0,2450.0,9,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Gros Frere et Soeur",大金杯. 艾希索,2009.0,3300.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Henri Boillot",亨利 布瓦洛. 艾希索,2017.0,1800.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Lucien Le Moine (ocb)",路西 安僧侣. 艾希索 (原箱),2014.0,2600.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Mongeard Mugneret",佛手. 艾希索,2017.0,2500.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Mugneret Gibourg",小天使. 艾希索,2011.0,6600.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Mugneret Gibourg",小天使. 艾希索,2010.0,11000.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Mugneret Gibourg",小天使. 艾希索,2000.0,7600.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Mugneret Gibourg (ocb)",小天使. 艾希索 (原箱),2018.0,6500.0,12,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Mugneret Gibourg (ocb)",小天使. 艾希索 (原箱),2018.0,6500.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Mugneret Gibourg (ocb)",小天使. 艾希索 (原箱),2004.0,6800.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Philippe Pacalet",Philippe Pacalet. 艾希索,2014.0,4200.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Rene Engel",恩泽尔. 艾希索,2003.0,20500.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Rene Engel",恩泽尔. 艾希索,1996.0,16000.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Echezeaux, Rene Engel",恩泽尔. 艾希索,1996.0,16000.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Grands Echezeaux, Clos Frantin",Clos Frantin. 大艾希索,2014.0,2300.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Grands Echezeaux, Coquard Loison Fleurot",CLF. 大艾希索,2018.0,2850.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Grands Echezeaux, Coquard Loison Fleurot",CLF. 大艾希索,2012.0,3950.0,5,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Grands Echezeaux, DRC",康帝. 大艾希索,2020.0,23800.0,4,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Grands Echezeaux, DRC",康帝. 大艾希索,2009.0,27000.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Grands Echezeaux, DRC",康帝. 大艾希索,2008.0,26200.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Grands Echezeaux, DRC",康帝. 大艾希索,2007.0,22000.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Grands Echezeaux, DRC (owc)",康帝. 大艾希索 (原箱),2007.0,22000.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Grands Echezeaux, DRC (soiled label)",康帝. 大艾希索 (污标),2002.0,24800.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Grands Echezeaux, Francois Lamarche",拉玛舒. 大艾希索,2015.0,3300.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Grands Echezeaux, Francois Lamarche",拉玛舒. 大艾希索,2008.0,2800.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Grands Echezeaux, Georges Noellat 1.5L",乔治 诺拉. 大艾希索 1.5L,2016.0,8000.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Grands Echezeaux, Lucien Le Moine",路西 安僧侣. 大艾希索,2013.0,3800.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Grands Echezeaux, Lucien Le Moine (ocb)",路西 安僧侣. 大艾希索 (原箱),2015.0,3600.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Grands Echezeaux, Robert Sirugue",Robert Sirugue. 大艾希索,2020.0,7500.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Grands Echezeaux, Robert Sirugue",Robert Sirugue. 大艾希索,2007.0,7500.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Grands Echezeaux, Thenard",Thenard. 大艾希索,2012.0,1500.0,7,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"La Tache, DRC",康帝. 拉塔之,1996.0,39000.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Richebourg, AF Gros",AF 葛鲁. 李奇堡,2011.0,6500.0,8,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Richebourg, Albert Bichot",Albert Bichot. 李奇堡,1999.0,6600.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Richebourg, Anne Gros",安 葛鲁. 李奇堡,2022.0,7300.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Richebourg, Anne Gros",安 葛鲁. 李奇堡,2020.0,7700.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Richebourg, Anne Gros",安 葛鲁. 李奇堡,2016.0,7500.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Richebourg, Anne Gros",安 葛鲁. 李奇堡,2008.0,7800.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Richebourg, Anne Gros (soiled label)",安 葛鲁. 李奇堡 (污标),2019.0,7200.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Richebourg, DRC",康帝. 李奇堡,2015.0,34000.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Richebourg, DRC",康帝. 李奇堡,2010.0,33500.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Richebourg, DRC",康帝. 李奇堡,2006.0,31500.0,5,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Richebourg, Gros Frere et Soeur",大金杯. 李奇堡,2020.0,5400.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Richebourg, Gros Frere et Soeur",大金杯. 李奇堡,1996.0,7500.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Richebourg, Thibault Liger Belair",帝波. 李奇堡,2017.0,6000.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Richebourg, Thibault Liger Belair",帝波. 李奇堡,2013.0,6900.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Richebourg, Thibault Liger Belair",帝波. 李奇堡,2010.0,9500.0,4,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Richebourg, Thibault Liger Belair (owc)",帝波. 李奇堡 (原箱),2016.0,6400.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Richebourg, Thibault Liger Belair (soiled label)",帝波. 李奇堡 (污标),2007.0,5600.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Romanee St Vivant, DRC",康帝. 圣维旺,2020.0,22000.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Romanee St Vivant, DRC",康帝. 圣维旺,2010.0,29500.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Romanee St Vivant, DRC",康帝. 圣维旺,2009.0,24700.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Romanee St Vivant, DRC",康帝. 圣维旺,1998.0,22500.0,4,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Romanee St Vivant, Follin Arbelet",Follin Arbelet. 圣维旺,2015.0,3900.0,4,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Romanee St Vivant, Follin Arbelet",Follin Arbelet. 圣维旺,2009.0,3100.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Romanee St Vivant, JJ Confuron",JJ Confuron. 圣维旺,2008.0,5200.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Romanee St Vivant, JJ Confuron",JJ Confuron. 圣维旺,2006.0,5500.0,5,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Romanee St Vivant, L'Arlot 1.5L",阿洛特. 圣维旺 1.5L,2009.0,10500.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Romanee St Vivant, Robert Arnoux",罗伯 阿诺. 圣维旺,1990.0,8800.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Aux Brulees, Jean Grivot",格里沃. 沃恩罗曼尼 一级园 布雷尔,2016.0,2400.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Aux Brulees, Meo Camuzet",米奥. 沃恩罗曼尼 一级园 布雷尔,2017.0,5400.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Aux Brulees, Meo Camuzet",米奥. 沃恩罗曼尼 一级园 布雷尔,2015.0,6000.0,4,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Aux Brulees, Meo Camuzet (soiled label)",米奥. 沃恩罗曼尼 一级园 布雷尔 (污标),2012.0,5600.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Aux Brulees, Meo Camuzet (soiled label)",米奥. 沃恩罗曼尼 一级园 布雷尔 (污标),2011.0,5300.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Aux Brulees, Meo Camuzet (soiled label)",米奥. 沃恩罗曼尼 一级园 布雷尔 (污标),2006.0,6200.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Aux Malconsorts, Dujac",杜雅克. 沃恩罗曼尼 一级园 马康索,2005.0,7800.0,4,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er En Orveaux, Sylvain Cathiard",卡地亚 沃恩罗曼尼 En Orveaux,1997.0,5300.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Les Beaumonts, Cecile Tremblay",塞西尔 特伦布. 沃恩罗曼尼 一级园 美丽山,2011.0,6500.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Les Beaumonts, Emmanuel Rouget",沃恩罗曼尼 一级园 美丽山,2013.0,5900.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Les Beaux Monts Bas, Bertagna",Bertagna. 沃恩罗曼尼 一级园 美丽山,1982.0,2700.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Les Beaux Monts, Bruno Clavelier",Bruno Clavelier. 沃恩罗曼尼 一级园 美丽山,2002.0,2600.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Les Beaux Monts, Dujac",杜雅克 沃恩罗曼尼 一级园 美丽山,2016.0,3600.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Les Beaux Monts, Dujac",杜雅克 沃恩罗曼尼 一级园 美丽山,2015.0,4200.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Les Beaux Monts, Perrot Minot",Perrot Minot. 沃恩罗曼尼 一级园 美丽山,2010.0,1900.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Les Chaumes, Comte Liger Belair",李白. 沃恩罗曼尼 一级园 Les Chaumes,2010.0,14500.0,10,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Les Chaumes, Comte Liger Belair",李白. 沃恩罗曼尼 一级园 Les Chaumes,2010.0,14500.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Les Gaudichots, Nicolas Potel",Nicolas Potel. 沃恩罗曼尼 一级园 Gaudichots,2003.0,2900.0,5,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Les Gaudichots, Nicolas Potel",Nicolas Potel. 沃恩罗曼尼 一级园 Gaudichots,2002.0,3300.0,2,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Les Malconsorts Christiane, Montille",德蒙蒂. 沃恩罗曼尼 一级园 马康索 克里斯蒂安,2006.0,5200.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Les Malconsorts, Domaine de Montille",德蒙蒂. 沃恩罗曼尼 一级园 马康索,2007.0,3400.0,5,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Les Malconsorts, Domaine de Montille",德蒙蒂. 沃恩罗曼尼 一级园 马康索,2006.0,2700.0,1,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Les Orveaux, Mongeard Mugneret",佛手. 沃恩罗曼尼 一级园 Orveaux,2009.0,2200.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Les Petits Monts, Berthaut Gerbet",Berthaut Gerbet. 沃恩罗曼尼 一级园 小山,2017.0,1900.0,3,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Les Petits Monts, Georges Noellat",乔治 诺拉. 沃恩罗曼尼 一级园 小山,2018.0,1800.0,4,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Les Petits Monts, Georges Noellat",乔治 诺拉. 沃恩罗曼尼 一级园 小山,2010.0,2550.0,5,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Les Petits Monts, Lucien Le Moine",路西 安僧侣. 沃恩罗曼尼 一级园 小山,2014.0,2550.0,4,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Les Petits Monts, Lucien le Moine",路西 安僧侣. 沃恩罗曼尼 一级园 小山,2013.0,2100.0,6,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Les Suchots, Arnoux Lachaux",安慕拉夏. 沃恩罗曼尼 一级园 苏绣,2014.0,3600.0,12,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
"Vosne Romanee 1er Les Suchots, Arnoux Lachaux",安慕拉夏. 沃恩罗曼尼 一级园 苏绣,2014.0,3600.0,5,https://www.aplus-wine.com/,A Plus Wine Cellar Co Ltd (002),002,2025-04-13 13:19:35
